generation,stra.1,stra.2,stra.3,stra.4,stra.5,stra.6,stra.7,stra.8,stra.9,stra.10,stra.11,stra.12,stra.13,stra.14,stra.15,stra.16,stra.17
7793,1.17E-163,7.16E-240,0,8.16E-188,0,3.33E-93,5.18E-280,4.96E-81,0,4.47E-47,1.83E-31,2.26E-19,9.05E-122,0.001794703,0.004715062,0.005809155,0.987681081
7794,3.93E-166,9.75E-242,0,8.96E-190,0,4.68E-94,6.76E-281,1.15E-81,0,5.83E-48,2.49E-32,8.54E-20,2.31E-122,0.001792349,0.004709257,0.005802096,0.987696298
7795,1.33E-168,1.33E-243,0,9.84E-192,0,6.56E-95,8.83E-282,2.67E-82,0,7.60E-49,3.39E-33,3.23E-20,5.88E-123,0.001789994,0.004703472,0.005795063,0.987711471
7796,4.46E-171,1.80E-245,0,1.08E-193,0,9.21E-96,1.15E-282,6.20E-83,0,9.91E-50,4.61E-34,1.22E-20,1.50E-123,0.001787636,0.004697708,0.005788055,0.9877266
7797,1.50E-173,2.25E-247,0,1.00E-195,2.69E-06,1.27E-96,1.49E-283,1.42E-83,0,1.28E-50,6.24E-35,4.58E-21,3.80E-124,0.001779895,0.004681036,0.005763668,0.987772707
7798,5.01E-176,3.06E-249,0,1.10E-197,9.05E-09,1.78E-97,1.95E-284,3.30E-84,0,1.67E-51,8.49E-36,1.73E-21,9.69E-125,0.001777523,0.004675353,0.005756754,0.987790361
7799,1.68E-178,4.15E-251,0,1.21E-199,3.04E-11,2.50E-98,2.54E-285,7.66E-85,0,2.18E-52,1.16E-36,6.54E-22,2.47E-125,0.001775154,0.004669696,0.005749881,0.987805269
7800,5.59E-181,5.62E-253,0,1.32E-201,1.02E-13,3.50E-99,3.32E-286,1.78E-85,0,2.84E-53,1.57E-37,2.47E-22,6.30E-126,0.001772782,0.004664059,0.005743034,0.987820125
7801,1.87E-183,7.61E-255,0,1.45E-203,3.42E-16,4.92E-100,4.34E-287,4.13E-86,0,3.70E-54,2.14E-38,9.34E-23,1.61E-126,0.001770408,0.004658442,0.005736211,0.987834938
7802,6.21E-186,1.03E-256,0,1.59E-205,1.14E-18,6.90E-101,5.67E-288,9.58E-87,0,4.82E-55,2.91E-39,3.53E-23,4.10E-127,0.001768033,0.004652846,0.005729414,0.987849707
7803,2.07E-188,1.39E-258,0,1.75E-207,3.82E-21,9.67E-102,7.40E-289,2.22E-87,0,6.28E-56,3.96E-40,1.33E-23,1.04E-127,0.001765655,0.00464727,0.005722641,0.987864434
7804,6.86E-191,1.88E-260,0,1.92E-209,1.28E-23,1.36E-102,9.67E-290,5.16E-88,0,8.19E-57,5.39E-41,5.04E-24,2.66E-128,0.001763276,0.004641715,0.005715893,0.987879116
7805,2.28E-193,1.27E-05,0,1.96E-211,3.47E-26,1.88E-103,1.23E-290,1.19E-88,0,1.05E-57,7.29E-42,1.90E-24,6.75E-129,0.001755561,0.004622171,0.005691908,0.987917613
7806,7.52E-196,1.72E-07,0,2.15E-213,1.15E-28,2.64E-104,1.61E-291,2.76E-89,0,1.37E-58,9.92E-43,7.16E-25,1.72E-129,0.001753148,0.004616642,0.005685192,0.987944846
7807,2.48E-198,2.31E-09,0,2.36E-215,3.80E-31,3.70E-105,2.11E-292,6.40E-90,0,1.79E-59,1.35E-43,2.71E-25,4.39E-130,0.001750756,0.004611194,0.005678575,0.987959473
7808,8.18E-201,3.12E-11,0,2.59E-217,1.26E-33,5.19E-106,2.75E-293,1.49E-90,0,2.33E-60,1.84E-44,1.02E-25,1.12E-130,0.001748363,0.004605766,0.005671984,0.987973887
7809,2.69E-203,4.19E-13,0,2.84E-219,4.17E-36,7.28E-107,3.59E-294,3.45E-91,0,3.04E-61,2.50E-45,3.87E-26,2.85E-131,0.001745969,0.004600359,0.005665417,0.987988256
7810,8.85E-206,5.64E-15,0,3.12E-221,1.38E-38,1.02E-107,4.70E-295,8.00E-92,0,3.96E-62,3.41E-46,1.46E-26,7.28E-132,0.001743573,0.004594971,0.005658874,0.988002582
7811,2.91E-208,7.58E-17,0,3.42E-223,4.54E-41,1.43E-108,6.14E-296,1.86E-92,0,5.16E-63,4.64E-47,5.52E-27,1.86E-132,0.001741175,0.004589603,0.005652356,0.988016865
7812,9.53E-211,1.02E-18,0,3.75E-225,1.50E-43,2.01E-109,8.02E-297,4.31E-93,0,6.73E-64,6.32E-48,2.09E-27,4.73E-133,0.001738776,0.004584256,0.005645862,0.988031106
7813,3.12E-213,1.37E-20,0,4.12E-227,4.92E-46,2.81E-110,1.05E-297,1.00E-93,0,8.77E-65,8.60E-49,7.89E-28,1.21E-133,0.001736376,0.004578927,0.005639392,0.988045305
7814,1.02E-215,1.84E-22,0,4.52E-229,1.62E-48,3.94E-111,1.37E-298,2.32E-94,0,1.14E-65,1.17E-49,2.98E-28,3.08E-134,0.001733974,0.004573619,0.005632946,0.98805946
7815,3.34E-218,2.46E-24,0,4.96E-231,5.31E-51,5.52E-112,1.79E-299,5.39E-95,0,1.49E-66,1.59E-50,1.13E-28,7.84E-135,0.001731571,0.00456833,0.005626525,0.988073574
7816,1.09E-220,3.30E-26,0,5.44E-233,1.74E-53,7.74E-113,2.34E-300,1.25E-95,0,1.94E-67,2.17E-51,4.26E-29,2.00E-135,0.001729167,0.004563061,0.005620127,0.988087645
7817,3.55E-223,4.15E-28,0,4.99E-235,5.71E-56,1.08E-113,3.03E-301,2.31E-04,0,2.53E-68,2.92E-52,1.60E-29,5.08E-136,0.001723988,0.00454777,0.005601377,0.987896169
7818,1.16E-225,5.47E-30,0,5.27E-237,1.87E-58,1.51E-114,3.95E-302,5.35E-05,0,3.30E-69,3.97E-53,6.05E-30,1.29E-136,0.001721728,0.004542336,0.005594774,0.988087677
7819,3.75E-228,7.29E-32,0,5.73E-239,6.08E-61,2.11E-115,5.17E-303,1.24E-05,0,4.30E-70,5.40E-54,2.29E-30,3.30E-137,0.001719348,0.004537099,0.005588414,0.988142727
7820,1.22E-230,9.73E-34,0,6.28E-241,1.98E-63,2.96E-116,6.75E-304,2.88E-06,0,5.60E-71,7.36E-55,8.64E-31,8.41E-138,0.00171694,0.004531922,0.005582129,0.988166129
7821,3.93E-233,1.30E-35,0,6.88E-243,6.44E-66,4.14E-117,8.82E-305,6.69E-07,0,7.30E-72,1.00E-55,3.27E-31,2.14E-138,0.001714524,0.004526774,0.005575879,0.988182154
7822,1.27E-235,1.73E-37,0,7.55E-245,2.09E-68,5.80E-118,1.15E-305,1.55E-07,0,9.51E-73,1.37E-56,1.23E-31,5.47E-139,0.001712106,0.004521647,0.005569656,0.988196435
7823,4.11E-238,2.31E-39,0,8.28E-247,6.79E-71,8.13E-119,1.51E-306,3.60E-08,0,1.24E-73,1.86E-57,4.67E-32,1.39E-139,0.001709687,0.00451654,0.005563457,0.98821028
7824,1.32E-240,3.08E-41,0,9.09E-249,2.20E-73,1.14E-119,1.97E-307,8.36E-09,0,1.61E-74,2.53E-58,1.76E-32,3.56E-140,0.001707267,0.004511453,0.005557281,0.988223991
7825,3.81E-243,4.31E-43,0,8.84E-251,5.61E-76,1.58E-120,1.29E-04,1.93E-09,0,2.12E-75,3.42E-59,6.65E-33,9.03E-141,0.00170245,0.00449786,0.005540005,0.988130198
7826,1.21E-245,5.78E-45,0,9.56E-253,1.76E-78,2.21E-121,1.69E-05,4.47E-10,0,2.76E-76,4.66E-60,2.51E-33,2.30E-141,0.001700152,0.004492887,0.00553389,0.988256163
7827,3.87E-248,7.69E-47,0,1.05E-254,5.66E-81,3.10E-122,2.21E-06,1.04E-10,0,3.60E-77,6.35E-61,9.50E-34,5.87E-142,0.00169774,0.004487886,0.005527811,0.988284353
7828,1.24E-250,1.02E-48,0,1.15E-256,1.82E-83,4.34E-123,2.89E-07,2.41E-11,0,4.68E-78,8.65E-62,3.59E-34,1.50E-142,0.001695313,0.004482898,0.005521757,0.988299744
7829,3.97E-253,1.36E-50,0,1.26E-258,5.86E-86,6.07E-124,3.78E-08,5.58E-12,0,6.10E-79,1.18E-62,1.36E-34,3.82E-143,0.001692883,0.004477928,0.005515725,0.988313426
7830,1.27E-255,1.80E-52,0,1.38E-260,1.88E-88,8.50E-125,4.94E-09,1.30E-12,0,7.95E-80,1.61E-63,5.13E-35,9.73E-144,0.001690453,0.004472977,0.005509717,0.988326848
7831,4.05E-258,2.39E-54,0,1.51E-262,6.04E-91,1.19E-125,6.45E-10,3.01E-13,0,1.04E-80,2.19E-64,1.94E-35,2.48E-144,0.001688022,0.004468044,0.005503732,0.988340201
7832,1.29E-260,3.17E-56,0,1.66E-264,1.94E-93,1.67E-126,8.44E-11,6.98E-14,0,1.35E-81,2.99E-65,7.33E-36,6.33E-145,0.001685591,0.004463131,0.00549777,0.988353508
7833,4.11E-263,4.20E-58,0,1.82E-266,6.20E-96,2.33E-127,1.10E-11,1.62E-14,0,1.76E-82,4.07E-66,2.77E-36,1.61E-145,0.001683159,0.004458236,0.005491831,0.988366774
7834,1.31E-265,5.56E-60,0,2.00E-268,1.98E-98,3.26E-128,1.44E-12,3.76E-15,0,2.29E-83,5.55E-67,1.05E-36,4.12E-146,0.001680727,0.00445336,0.005485915,0.988379998
7835,4.16E-268,7.36E-62,0,2.19E-270,6.33E-101,4.57E-129,1.88E-13,8.73E-16,0,2.98E-84,7.57E-68,3.96E-37,1.05E-146,0.001678294,0.004448503,0.005480022,0.988393182
7836,1.32E-270,9.74E-64,0,2.40E-272,2.02E-103,6.40E-130,2.46E-14,2.03E-16,0,3.89E-85,1.03E-68,1.50E-37,2.68E-147,0.001675861,0.004443664,0.005474152,0.988406324
7837,4.18E-273,1.29E-65,0,2.63E-274,6.43E-106,8.95E-131,3.22E-15,4.71E-17,0,5.07E-86,1.41E-69,5.66E-38,6.83E-148,0.001673428,0.004438844,0.005468304,0.988419425
7838,1.32E-275,1.70E-67,0,2.89E-276,2.05E-108,1.25E-131,4.21E-16,1.09E-17,0,6.60E-87,1.92E-70,2.14E-38,1.74E-148,0.001670994,0.004434042,0.005462479,0.988432485
7839,4.19E-278,2.25E-69,0,3.17E-278,6.51E-111,1.75E-132,5.51E-17,2.54E-18,0,8.60E-88,2.61E-71,8.09E-39,4.44E-149,0.00166856,0.004429259,0.005456676,0.988445505
7840,1.32E-280,2.97E-71,0,3.47E-280,2.07E-113,2.45E-133,7.20E-18,5.89E-19,0,1.12E-88,3.56E-72,3.06E-39,1.13E-149,0.001666126,0.004424494,0.005450896,0.988458484
7841,4.18E-283,3.92E-73,0,3.81E-282,6.55E-116,3.43E-134,9.42E-19,1.37E-19,0,1.46E-89,4.86E-73,1.16E-39,2.89E-150,0.001663692,0.004419747,0.005445139,0.988471422
7842,1.32E-285,5.16E-75,0,4.18E-284,2.08E-118,4.80E-135,1.23E-19,3.17E-20,0,1.90E-90,6.63E-74,4.37E-40,7.37E-151,0.001661258,0.004415019,0.005439403,0.988484319
7843,4.15E-288,6.81E-77,0,4.58E-286,6.57E-121,6.72E-136,1.61E-20,7.36E-21,0,2.48E-91,9.04E-75,1.65E-40,1.88E-151,0.001658824,0.004410309,0.005433691,0.988497176
7844,1.30E-290,8.97E-79,0,5.02E-288,2.08E-123,9.40E-137,2.11E-21,1.71E-21,0,3.23E-92,1.23E-75,6.25E-41,4.79E-152,0.001656389,0.004405618,0.005428,0.988509992
7845,4.10E-293,1.18E-80,0,5.51E-290,6.55E-126,1.31E-137,2.75E-22,3.97E-22,0,4.20E-93,1.68E-76,2.36E-41,1.22E-152,0.001653955,0.004400944,0.005422332,0.988522768
7846,1.29E-295,1.55E-82,0,6.04E-292,2.07E-128,1.84E-138,3.60E-23,9.21E-23,0,5.47E-94,2.29E-77,8.93E-42,3.12E-153,0.001651521,0.004396289,0.005416686,0.988535504
7847,4.03E-298,2.04E-84,0,6.62E-294,6.51E-131,2.57E-139,4.71E-24,2.14E-23,0,7.13E-95,3.13E-78,3.38E-42,7.95E-154,0.001649086,0.004391652,0.005411062,0.988548199
7848,1.26E-300,2.69E-86,0,7.26E-296,2.05E-133,3.60E-140,6.16E-25,4.96E-24,0,9.29E-96,4.27E-79,1.28E-42,2.03E-154,0.001646652,0.004387033,0.00540546,0.988560854
7849,3.94E-303,3.53E-88,0,7.96E-298,6.44E-136,5.03E-141,8.05E-26,1.15E-24,0,1.21E-96,5.82E-80,4.83E-43,5.17E-155,0.001644218,0.004382432,0.005399881,0.988573469
7850,1.23E-305,4.64E-90,0,8.73E-300,2.02E-138,7.04E-142,1.05E-26,2.67E-25,0,1.58E-97,7.94E-81,1.82E-43,1.32E-155,0.001641784,0.004377848,0.005394323,0.988586044
7851,3.84E-308,6.09E-92,0,9.57E-302,6.34E-141,9.84E-143,1.38E-27,6.21E-26,0,2.05E-98,1.08E-81,6.90E-44,3.37E-156,0.00163935,0.004373283,0.005388787,0.988598579
7852,1.19748633757585E-310,7.98E-94,0,1.05E-303,1.98E-143,1.38E-143,1.80E-28,1.44E-26,0,2.67E-99,1.48E-82,2.61E-44,8.59E-157,0.001636917,0.004368736,0.005383273,0.988611074
7853,3.72756854626E-313,1.05E-95,0,1.15E-305,6.21E-146,1.92E-144,2.36E-29,3.34E-27,0,3.48E-100,2.02E-83,9.86E-45,2.19E-157,0.001634484,0.004364206,0.005377781,0.98862353
7854,1.159019206E-315,1.37E-97,0,1.26E-307,1.94E-148,2.69E-145,3.08E-30,7.76E-28,0,4.54E-101,2.75E-84,3.73E-45,5.59E-158,0.001632051,0.004359694,0.00537231,0.988635945
7855,3.599703E-318,1.80E-99,0,0.00E+00,6.06E-151,3.76E-146,4.03E-31,1.80E-28,0,5.91E-102,3.75E-85,1.41E-45,1.42E-158,0.001629618,0.0043552,0.005366861,0.988648321
7856,1.1166E-320,2.35E-101,0,1.5155748809686E-311,1.89E-153,5.26E-147,5.27E-32,4.18E-29,0,7.70E-103,5.12E-86,5.33E-46,3.63E-159,0.001627186,0.004350723,0.005361434,0.988660657
7857,3.5E-323,3.08E-103,0,1.6615681948E-313,5.88E-156,7.35E-148,6.90E-33,9.71E-30,0,1.00E-103,6.98E-87,2.02E-46,9.27E-160,0.001624754,0.004346264,0.005356028,0.988672954
7858,0,4.03E-105,0,1.821603554E-315,1.83E-158,1.03E-148,9.02E-34,2.25E-30,0,1.31E-104,9.53E-88,7.62E-47,2.36E-160,0.001622322,0.004341823,0.005350644,0.988685211
7859,0,5.27E-107,0,1.99703E-317,5.69E-161,1.44E-149,1.18E-34,5.23E-31,0,1.70E-105,1.30E-88,2.88E-47,6.03E-161,0.001619891,0.004337399,0.005345281,0.988697429
7860,0,6.88E-109,0,2.18935E-319,1.77E-163,2.01E-150,1.54E-35,1.21E-31,0,2.22E-106,1.77E-89,1.09E-47,1.54E-161,0.001617461,0.004332993,0.00533994,0.988709607
7861,0,8.99E-111,0,2.4E-321,5.48E-166,2.81E-151,2.02E-36,2.82E-32,0,2.89E-107,2.42E-90,4.12E-48,3.92E-162,0.001615031,0.004328604,0.00533462,0.988721746
7862,0,1.17E-112,0,2.5E-323,1.70E-168,3.92E-152,2.64E-37,6.54E-33,0,3.76E-108,3.31E-91,1.56E-48,1.00E-162,0.001612601,0.004324232,0.005329321,0.988733846
7863,0,1.53E-114,0,0,5.25E-171,5.48E-153,3.46E-38,1.52E-33,0,4.89E-109,4.51E-92,5.89E-49,2.55E-163,0.001610172,0.004319878,0.005324043,0.988745907
7864,0,2.00E-116,0,0,1.62E-173,7.66E-154,4.52E-39,3.53E-34,0,6.38E-110,6.16E-93,2.23E-49,6.51E-164,0.001607744,0.004315541,0.005318787,0.988757929
7865,3.07E-06,2.39E-118,0,0,3.90E-176,1.05E-154,5.86E-40,8.10E-35,0,8.23E-111,8.40E-94,8.39E-50,1.65E-164,0.001600478,0.00430118,0.005297567,0.988797707
7866,9.39E-09,3.11E-120,0,0,1.20E-178,1.47E-155,7.67E-41,1.88E-35,0,1.07E-111,1.15E-94,3.17E-50,4.22E-165,0.001598043,0.004296908,0.005292383,0.988812656
7867,2.87E-11,4.05E-122,0,0,3.68E-181,2.06E-156,1.00E-41,4.37E-36,0,1.40E-112,1.56E-95,1.20E-50,1.08E-165,0.001595614,0.004292658,0.005287237,0.98882449
7868,8.76E-14,5.26E-124,0,0,1.13E-183,2.87E-157,1.31E-42,1.01E-36,0,1.82E-113,2.14E-96,4.54E-51,2.74E-166,0.001593186,0.004288425,0.005282112,0.988836277
7869,2.66E-16,6.83E-126,3.65E-06,0,3.45E-186,4.00E-158,1.72E-43,2.35E-37,0,2.37E-114,2.91E-97,1.72E-51,6.98E-167,0.001587972,0.004277204,0.005267786,0.988863383
7870,8.10E-19,8.87E-128,1.34E-08,0,1.05E-188,5.58E-159,2.25E-44,5.44E-38,0,3.08E-115,3.98E-98,6.49E-52,1.78E-167,0.001585545,0.004273032,0.005262734,0.988878676
7871,2.46E-21,1.15E-129,4.88E-11,0,3.22E-191,7.79E-160,2.94E-45,1.26E-38,0,4.01E-116,5.43E-99,2.45E-52,4.54E-168,0.001583117,0.004268871,0.005257698,0.988890314
7872,7.46E-24,1.49E-131,1.79E-13,0,9.82E-194,1.09E-160,3.84E-46,2.93E-39,0,5.22E-117,7.42E-100,9.28E-53,1.16E-168,0.001580691,0.004264727,0.005252682,0.9889019
7873,2.26E-26,1.93E-133,6.54E-16,0,2.99E-196,1.52E-161,5.03E-47,6.81E-40,0,6.80E-118,1.01E-100,3.51E-53,2.96E-169,0.001578265,0.0042606,0.005247687,0.988913448
7874,6.85E-29,2.50E-135,2.39E-18,0,9.10E-199,2.12E-162,6.58E-48,1.58E-40,0,8.86E-119,1.38E-101,1.33E-53,7.54E-170,0.00157584,0.00425649,0.005242712,0.988924958
7875,2.07E-31,3.24E-137,8.76E-21,0,2.77E-201,2.96E-163,8.62E-49,3.67E-41,0,1.15E-119,1.89E-102,5.02E-54,1.92E-170,0.001573416,0.004252396,0.005237758,0.98893643
7876,6.25E-34,4.19E-139,3.21E-23,0,8.40E-204,4.14E-164,1.13E-49,8.52E-42,0,1.50E-120,2.58E-103,1.90E-54,4.91E-171,0.001570994,0.004248319,0.005232824,0.988947864
7877,1.89E-36,5.42E-141,1.18E-25,0,2.55E-206,5.78E-165,1.48E-50,1.98E-42,0,1.96E-121,3.52E-104,7.18E-55,1.25E-171,0.001568572,0.004244258,0.00522791,0.98895926
7878,5.69E-39,7.00E-143,4.31E-28,0,7.72E-209,8.07E-166,1.93E-51,4.59E-43,0,2.55E-122,4.81E-105,2.72E-55,3.19E-172,0.001566152,0.004240214,0.005223016,0.988970618
7879,1.71E-41,9.05E-145,1.58E-30,0,2.34E-211,1.13E-166,2.53E-52,1.07E-43,0,3.32E-123,6.58E-106,1.03E-55,8.15E-173,0.001563732,0.004236186,0.005218142,0.988981939
7880,5.15E-44,1.17E-146,5.81E-33,0,7.07E-214,1.57E-167,3.31E-53,2.47E-44,0,4.32E-124,8.98E-107,3.88E-56,2.08E-173,0.001561314,0.004232175,0.005213289,0.988993222
7881,1.55E-46,1.51E-148,2.13E-35,0,2.14E-216,2.20E-168,4.33E-54,5.74E-45,0,5.63E-125,1.23E-107,1.47E-56,5.30E-174,0.001558897,0.00422818,0.005208455,0.989004467
7882,4.65E-49,1.95E-150,7.83E-38,0,6.44E-219,3.06E-169,5.66E-55,1.33E-45,0,7.33E-126,1.68E-108,5.56E-57,1.35E-174,0.001556482,0.004224202,0.005203642,0.989015675
7883,1.39E-51,2.51E-152,2.88E-40,0,1.94E-221,4.28E-170,7.41E-56,3.09E-46,0,9.54E-127,2.29E-109,2.10E-57,3.45E-175,0.001554067,0.004220239,0.005198848,0.989026845
7884,4.17E-54,3.24E-154,1.06E-42,0,5.85E-224,5.97E-171,9.70E-57,7.18E-47,0,1.24E-127,3.13E-110,7.95E-58,8.80E-176,0.001551654,0.004216293,0.005194075,0.989037978
7885,1.25E-56,4.17E-156,3.89E-45,0,1.76E-226,8.33E-172,1.27E-57,1.67E-47,0,1.62E-128,4.27E-111,3.01E-58,2.25E-176,0.001549242,0.004212363,0.005189321,0.989049074
7886,3.73E-59,5.05E-158,1.04E-47,1.01E-05,5.28E-229,1.16E-172,1.65E-58,3.86E-48,0,2.09E-129,5.80E-112,1.13E-58,5.71E-177,0.001544102,0.004201045,0.005175461,0.989069314
7887,1.11E-61,6.49E-160,3.81E-50,1.10E-07,1.58E-231,1.61E-173,2.16E-59,8.96E-49,0,2.72E-130,7.92E-113,4.29E-59,1.46E-177,0.001541694,0.004197178,0.005170784,0.989090233
7888,3.31E-64,8.34E-162,1.40E-52,1.21E-09,4.74E-234,2.25E-174,2.83E-60,2.08E-49,0,3.55E-131,1.08E-113,1.62E-59,3.72E-178,0.001539284,0.004193317,0.005166115,0.989101282
7889,9.84E-67,1.07E-163,5.17E-55,1.33E-11,1.42E-236,3.14E-175,3.70E-61,4.83E-50,0,4.62E-132,1.48E-114,6.14E-60,9.48E-179,0.001536875,0.004189473,0.005161466,0.989112187
7890,2.92E-69,1.38E-165,1.91E-57,1.45E-13,4.23E-239,4.39E-176,4.85E-62,1.12E-50,0,6.02E-133,2.02E-115,2.32E-60,2.42E-179,0.001534468,0.004185644,0.005156836,0.989123053
7891,8.68E-72,1.77E-167,7.04E-60,1.59E-15,1.26E-241,6.12E-177,6.35E-63,2.60E-51,0,7.83E-134,2.76E-116,8.78E-61,6.17E-180,0.001532062,0.004181831,0.005152225,0.989133883
7892,2.57E-74,2.27E-169,2.60E-62,1.75E-17,3.76E-244,8.54E-178,8.31E-64,6.04E-52,0,1.02E-134,3.77E-117,3.32E-61,1.57E-180,0.001529658,0.004178033,0.005147633,0.989144675
7893,7.62E-77,2.91E-171,9.59E-65,1.91E-19,1.12E-246,1.19E-178,1.09E-64,1.40E-52,0,1.33E-135,5.16E-118,1.26E-61,4.02E-181,0.001527255,0.004174252,0.005143061,0.989155432
7894,2.26E-79,3.73E-173,3.54E-67,2.10E-21,3.34E-249,1.66E-179,1.42E-65,3.25E-53,0,1.73E-136,7.05E-119,4.75E-62,1.03E-181,0.001524854,0.004170486,0.005138509,0.989166151
7895,6.67E-82,4.78E-175,1.31E-69,2.30E-23,9.91E-252,2.32E-180,1.86E-66,7.56E-54,0,2.25E-137,9.63E-120,1.80E-62,2.62E-182,0.001522454,0.004166736,0.005133975,0.989176835
7896,1.97E-84,6.13E-177,4.84E-72,2.52E-25,2.94E-254,3.23E-181,2.44E-67,1.75E-54,0,2.93E-138,1.32E-120,6.80E-63,6.67E-183,0.001520056,0.004163002,0.005129461,0.989187482
7897,5.81E-87,7.85E-179,1.79E-74,2.76E-27,8.73E-257,4.51E-182,3.20E-68,4.07E-55,0,3.82E-139,1.80E-121,2.57E-63,1.70E-183,0.001517659,0.004159283,0.005124965,0.989198092
7898,1.71E-89,1.00E-180,6.62E-77,3.02E-29,2.59E-259,6.29E-183,4.18E-69,9.45E-56,0,4.97E-140,2.46E-122,9.74E-64,4.34E-184,0.001515264,0.00415558,0.005120489,0.989208667
7899,5.04E-92,1.28E-182,2.45E-79,3.31E-31,7.65E-262,8.77E-184,5.48E-70,2.19E-56,0,6.47E-141,3.36E-123,3.68E-64,1.11E-184,0.001512871,0.004151892,0.005116032,0.989219205
7900,1.48E-94,1.64E-184,9.07E-82,3.63E-33,2.26E-264,1.22E-184,7.17E-71,5.09E-57,0,8.42E-142,4.60E-124,1.39E-64,2.83E-185,0.00151048,0.00414822,0.005111593,0.989229707
7901,4.35E-97,2.10E-186,3.36E-84,3.98E-35,6.69E-267,1.71E-185,9.39E-72,1.18E-57,0,1.10E-142,6.29E-125,5.27E-65,7.21E-186,0.00150809,0.004144563,0.005107174,0.989240174
7902,1.28E-99,2.68E-188,1.24E-86,4.36E-37,1.97E-269,2.38E-186,1.23E-72,2.75E-58,0,1.43E-143,8.59E-126,1.99E-65,1.84E-186,0.001505702,0.004140921,0.005102773,0.989250604
7903,3.74E-102,3.43E-190,4.61E-89,4.78E-39,5.82E-272,3.32E-187,1.61E-73,6.37E-59,0,1.86E-144,1.17E-126,7.54E-66,4.70E-187,0.001503315,0.004137295,0.005098391,0.989260999
7904,1.10E-104,4.37E-192,1.71E-91,5.24E-41,1.71E-274,4.63E-188,2.11E-74,1.48E-59,0,2.42E-145,1.61E-127,2.85E-66,1.20E-187,0.00150093,0.004133684,0.005094028,0.989271358
7905,3.21E-107,5.58E-194,6.34E-94,5.74E-43,5.04E-277,6.45E-189,2.76E-75,3.44E-60,0,3.15E-146,2.20E-128,1.08E-66,3.06E-188,0.001498547,0.004130088,0.005089683,0.989281681
7906,9.38E-110,6.66E-196,1.63E-96,5.27E-45,1.48E-279,8.93E-190,3.59E-76,2.31E-04,0,4.11E-147,2.96E-129,4.07E-67,7.77E-189,0.001493761,0.004117417,0.005074146,0.989083944
7907,2.74E-112,8.36E-198,5.64E-99,5.56E-47,4.34E-282,1.24E-190,4.69E-77,5.35E-05,0,5.35E-148,4.04E-130,1.54E-67,1.98E-189,0.001491509,0.004113664,0.005069606,0.989271719
7908,7.96E-115,9.69E-200,1.68E-101,5.09E-49,2.25E-06,1.70E-191,6.07E-78,1.23E-05,0,6.90E-149,5.50E-131,5.79E-68,5.02E-190,0.00148467,0.004100509,0.005050038,0.989350268
7909,2.31E-117,1.23E-201,6.21E-104,5.56E-51,6.55E-09,2.37E-192,7.95E-79,2.85E-06,0,8.99E-150,7.52E-132,2.19E-68,1.28E-190,0.001482291,0.00409701,0.005045807,0.989372038
7910,6.68E-120,1.56E-203,2.31E-106,6.09E-53,1.91E-11,3.30E-193,1.04E-79,6.61E-07,0,1.17E-150,1.03E-132,8.29E-69,3.27E-191,0.001479912,0.004093538,0.005041616,0.989384273
7911,1.93E-122,1.98E-205,8.61E-109,6.68E-55,5.55E-14,4.59E-194,1.36E-80,1.53E-07,0,1.52E-151,1.41E-133,3.14E-69,8.35E-192,0.001477533,0.004090082,0.005037446,0.989394785
7912,5.59E-125,2.52E-207,3.21E-111,7.32E-57,1.61E-16,6.40E-195,1.79E-81,3.56E-08,0,1.98E-152,1.92E-134,1.19E-69,2.13E-192,0.001475157,0.004086642,0.005033294,0.989404871
7913,1.61E-127,3.20E-209,1.20E-113,8.02E-59,4.69E-19,8.92E-196,2.34E-82,8.27E-09,0,2.58E-153,2.63E-135,4.49E-70,5.43E-193,0.001472782,0.004083216,0.005029161,0.989414832
7914,4.66E-130,4.06E-211,4.46E-116,8.79E-61,1.36E-21,1.24E-196,3.06E-83,1.92E-09,0,3.36E-154,3.60E-136,1.70E-70,1.39E-193,0.00147041,0.004079806,0.005025046,0.989424736
7915,1.34E-132,5.14E-213,1.66E-118,9.63E-63,3.94E-24,1.73E-197,4.01E-84,4.46E-10,0,4.38E-155,4.92E-137,6.43E-71,3.54E-194,0.001468039,0.00407641,0.005020949,0.989434601
7916,3.87E-135,6.52E-215,6.20E-121,1.06E-64,1.14E-26,2.41E-198,5.26E-85,1.04E-10,0,5.70E-156,6.74E-138,2.43E-71,9.03E-195,0.001465671,0.004073028,0.00501687,0.98944443
7917,1.11E-137,8.26E-217,2.32E-123,1.16E-66,3.30E-29,3.36E-199,6.89E-86,2.40E-11,0,7.41E-157,9.22E-139,9.20E-72,2.30E-195,0.001463305,0.004069662,0.005012809,0.989454224
7918,3.20E-140,1.05E-218,8.65E-126,1.27E-68,9.54E-32,4.69E-200,9.02E-87,5.58E-12,0,9.65E-158,1.26E-139,3.48E-72,5.88E-196,0.00146094,0.00406631,0.005008766,0.989463984
7919,9.18E-143,1.32E-220,3.23E-128,1.39E-70,2.76E-34,6.53E-201,1.18E-87,1.30E-12,0,1.26E-158,1.72E-140,1.32E-72,1.50E-196,0.001458578,0.004062972,0.005004741,0.989473709
